Customer_ID,Recency,Frequency,Monetary,CLV,Avg_CSAT,Txn_Count,Avg_Disc,Ret_Rate,Cluster,Segment
CUST-BD-00596,38,18.0,176404.29,75346.4,4.014285714285714,7,12.475714285714286,0.0,2,Low-Engagement
CUST-BD-00597,5,7.0,57022.6,12559.85,3.9200000000000004,5,11.234,0.0,2,Low-Engagement
CUST-BD-00598,44,1.0,2906261.41,19271.38,4.016666666666667,6,10.168333333333333,0.0,2,Low-Engagement
CUST-BD-00599,72,11.0,210414.77000000002,211823.89,3.8599999999999994,5,19.488,0.0,2,Low-Engagement
CUST-BD-00600,66,5.0,1087499.99,10714.16,3.3600000000000003,5,4.318,0.4,2,Low-Engagement
CUST-BD-00601,22,8.0,4276297.11,215187.3,3.62,5,14.404000000000002,0.0,3,VIP-Platinum
CUST-BD-00602,11,24.0,807093.61,18439.75,4.216666666666667,6,3.9666666666666663,0.0,2,Low-Engagement
CUST-BD-00603,6,19.0,4758539.41,13202.84,3.8333333333333335,9,8.172222222222222,0.0,3,VIP-Platinum
CUST-BD-00604,8,4.0,4005043.04,445906.63,3.3666666666666667,12,14.305,0.16666666666666666,3,VIP-Platinum
CUST-BD-00605,51,10.0,68807.08,15770.95,3.8200000000000003,5,7.718000000000001,0.0,2,Low-Engagement
CUST-BD-00606,121,13.0,15551.81,20723.82,4.2,1,9.99,0.0,0,Moderate-Spender
CUST-BD-00607,7,5.0,3303038.47,9206.78,3.5200000000000005,5,9.276,0.2,2,Low-Engagement
CUST-BD-00608,44,17.0,214169.81,37943.39,4.025,8,15.5675,0.0,2,Low-Engagement
CUST-BD-00609,8,21.0,3535367.1,11626.63,3.9,8,13.157499999999999,0.125,3,VIP-Platinum
CUST-BD-00610,100,11.0,2811899.2,15015.08,4.133333333333334,6,12.211666666666668,0.0,0,Moderate-Spender
CUST-BD-00611,31,21.0,2551359.09,135720.38,3.5142857142857147,7,17.268571428571427,0.14285714285714285,2,Low-Engagement
CUST-BD-00612,31,8.0,739691.59,12840.46,4.071428571428571,7,10.85,0.0,2,Low-Engagement
CUST-BD-00613,2,5.0,2424143.3000000003,15052.05,3.7249999999999996,4,13.19,0.0,2,Low-Engagement
CUST-BD-00614,23,7.0,120315.95,252527.71,3.88,5,16.798000000000002,0.0,2,Low-Engagement
CUST-BD-00615,21,23.0,66114.85,43811.84,2.7800000000000002,5,9.588,0.2,2,Low-Engagement
CUST-BD-00616,83,23.0,4167732.2300000004,21922.38,3.744444444444445,9,9.448888888888888,0.1111111111111111,3,VIP-Platinum
CUST-BD-00617,4,22.0,1161127.8,224890.32,3.2,9,16.025555555555556,0.1111111111111111,2,Low-Engagement
CUST-BD-00618,123,4.0,904797.0499999999,19616.06,4.166666666666667,3,4.76,0.3333333333333333,0,Moderate-Spender
CUST-BD-00619,175,23.0,187600.34,23921.26,3.466666666666667,3,13.799999999999999,0.0,0,Moderate-Spender
CUST-BD-00620,35,1.0,380864.01,270469.78,4.220000000000001,5,13.524000000000001,0.0,2,Low-Engagement
CUST-BD-00621,33,2.0,6285636.24,19923.89,3.6100000000000003,10,10.927,0.1,3,VIP-Platinum
CUST-BD-00622,29,11.0,2919417.2800000003,19033.21,3.6999999999999997,7,8.604285714285714,0.14285714285714285,3,VIP-Platinum
CUST-BD-00623,32,22.0,1383098.8,19251.51,3.888888888888889,9,8.894444444444444,0.1111111111111111,2,Low-Engagement
CUST-BD-00624,313,18.0,3282.68,73681.48,4.1,1,9.96,0.0,0,Moderate-Spender
CUST-BD-00625,6,5.0,5195635.72,31629.89,3.1818181818181817,11,11.546363636363635,0.09090909090909091,3,VIP-Platinum
CUST-BD-00626,25,24.0,455128.47000000003,771493.18,3.85,10,24.676,0.0,1,High-Value
CUST-BD-00627,27,14.0,1344179.5699999998,394445.76,4.08,5,17.130000000000003,0.0,2,Low-Engagement
CUST-BD-00628,7,6.0,505804.25,64537.55,3.7142857142857144,7,12.757142857142856,0.0,2,Low-Engagement
CUST-BD-00629,19,8.0,811560.46,11773.82,4.35,4,7.8175,0.0,2,Low-Engagement
CUST-BD-00630,47,23.0,1192478.96,10544.17,3.63,10,8.961,0.0,2,Low-Engagement
CUST-BD-00631,37,14.0,457697.54,123703.87,3.2375,8,13.32625,0.0,2,Low-Engagement
CUST-BD-00632,30,15.0,2908041.78,15397.76,3.5500000000000003,6,5.5,0.16666666666666666,2,Low-Engagement
CUST-BD-00633,68,24.0,14091.56,8692.47,3.35,4,6.4525,0.25,2,Low-Engagement
CUST-BD-00634,22,2.0,2307313.44,3077.01,3.3375,8,10.057500000000001,0.0,2,Low-Engagement
CUST-BD-00635,233,2.0,2458495.56,37117.85,3.6,4,11.4975,0.25,0,Moderate-Spender
CUST-BD-00636,9,20.0,929851.22,42294.3,3.7375,8,15.125,0.25,2,Low-Engagement
CUST-BD-00637,50,6.0,2298169.49,2718.38,3.6375,8,4.29625,0.0,2,Low-Engagement
CUST-BD-00638,46,7.0,331763.57,41757.65,3.5666666666666664,6,8.196666666666667,0.0,2,Low-Engagement
CUST-BD-00639,3,21.0,173993.34,91036.06,3.3111111111111113,9,16.515555555555554,0.1111111111111111,2,Low-Engagement
CUST-BD-00640,98,6.0,441286.41,297655.65,3.5714285714285716,7,18.157142857142855,0.14285714285714285,2,Low-Engagement
CUST-BD-00641,34,23.0,498086.75,70817.3,3.757142857142857,7,13.264285714285714,0.0,2,Low-Engagement
CUST-BD-00642,200,7.0,119262.05,53851.7,3.9666666666666663,3,14.84666666666667,0.0,0,Moderate-Spender
CUST-BD-00643,43,1.0,891601.7200000001,69878.77,3.477777777777778,9,11.903333333333332,0.2222222222222222,2,Low-Engagement
CUST-BD-00644,62,20.0,85377.93,38710.6,3.8285714285714287,7,13.617142857142857,0.0,2,Low-Engagement
CUST-BD-00645,52,12.0,3388237.6800000006,22938.8,3.6,6,6.736666666666667,0.0,3,VIP-Platinum
CUST-BD-00646,4,14.0,914381.2999999999,464173.11,3.6999999999999997,9,17.177777777777777,0.1111111111111111,2,Low-Engagement
CUST-BD-00647,178,3.0,1171969.74,387200.66,4.0600000000000005,5,17.764000000000003,0.0,0,Moderate-Spender
CUST-BD-00648,64,16.0,273663.19,69031.67,3.28,10,13.431999999999999,0.2,2,Low-Engagement
CUST-BD-00649,60,20.0,250055.26,286090.79,4.075,4,13.72,0.0,2,Low-Engagement
CUST-BD-00650,55,23.0,819124.38,375833.36,3.233333333333333,3,17.713333333333335,0.0,2,Low-Engagement
CUST-BD-00651,61,5.0,1279853.76,50259.99,3.4125,8,10.66375,0.125,2,Low-Engagement
CUST-BD-00652,4,10.0,3031181.91,71856.46,4.088888888888889,9,16.18,0.0,3,VIP-Platinum
CUST-BD-00653,8,14.0,67913.07,431631.4,2.8000000000000003,3,12.233333333333334,0.3333333333333333,2,Low-Engagement
CUST-BD-00654,32,9.0,2825792.37,338278.24,3.9285714285714284,7,19.494285714285716,0.14285714285714285,2,Low-Engagement
CUST-BD-00655,139,13.0,1268718.6,17968.57,3.8333333333333335,6,15.928333333333333,0.16666666666666666,0,Moderate-Spender
CUST-BD-00656,49,21.0,1570466.7000000002,18407.1,3.6500000000000004,6,6.876666666666666,0.0,2,Low-Engagement
CUST-BD-00657,27,2.0,591569.25,64879.23,3.9000000000000004,9,12.074444444444445,0.0,2,Low-Engagement
CUST-BD-00658,8,12.0,2370469.01,50417.83,3.611111111111111,9,17.698888888888888,0.1111111111111111,3,VIP-Platinum
CUST-BD-00659,3,6.0,107708.34,1970513.78,3.957142857142857,7,20.41714285714286,0.0,1,High-Value
CUST-BD-00660,10,3.0,9414451.290000001,369428.01,3.8200000000000003,10,20.177,0.1,3,VIP-Platinum
CUST-BD-00661,53,12.0,798761.79,10976.91,3.75,6,9.845,0.16666666666666666,2,Low-Engagement
CUST-BD-00662,20,5.0,404119.6,16181.48,3.8833333333333333,6,8.501666666666667,0.0,2,Low-Engagement
CUST-BD-00663,86,17.0,196555.73,20030.65,3.66,5,16.476,0.2,2,Low-Engagement
CUST-BD-00664,5,22.0,708663.13,18108.52,4.0375000000000005,8,15.21875,0.0,2,Low-Engagement
CUST-BD-00665,22,1.0,4546765.52,63632.61,3.9714285714285715,7,12.450000000000001,0.14285714285714285,3,VIP-Platinum
CUST-BD-00666,18,15.0,2838744.4,30059.72,2.9,6,10.229999999999999,0.5,2,Low-Engagement
CUST-BD-00667,31,4.0,739115.38,77080.86,3.8666666666666667,3,18.150000000000002,0.0,2,Low-Engagement
CUST-BD-00668,46,19.0,619449.95,76029.45,3.9,3,7.463333333333334,0.0,2,Low-Engagement
CUST-BD-00669,15,22.0,2752534.96,72826.78,3.516666666666667,6,18.241666666666667,0.0,2,Low-Engagement
CUST-BD-00670,284,21.0,21182.61,130542.35,2.7,1,17.22,0.0,0,Moderate-Spender
CUST-BD-00671,23,15.0,243937.93,15498.19,3.4000000000000004,9,12.602222222222222,0.1111111111111111,2,Low-Engagement
CUST-BD-00672,36,23.0,4957385.69,255012.88,3.4000000000000004,9,20.317777777777778,0.1111111111111111,3,VIP-Platinum
CUST-BD-00673,82,23.0,2257978.06,73900.31,3.744444444444445,9,8.176666666666668,0.1111111111111111,3,VIP-Platinum
CUST-BD-00674,88,12.0,5045612.29,1575.02,3.7333333333333334,9,10.528888888888888,0.1111111111111111,3,VIP-Platinum
CUST-BD-00675,49,23.0,1377424.53,45556.48,3.41,10,9.206999999999999,0.2,3,VIP-Platinum
CUST-BD-00676,46,8.0,5526091.59,42268.24,3.62,10,6.912999999999999,0.1,3,VIP-Platinum
CUST-BD-00677,36,19.0,282668.82,33849.99,3.6555555555555554,9,9.604444444444445,0.1111111111111111,2,Low-Engagement
CUST-BD-00678,13,24.0,361285.21,4288.62,3.685714285714286,7,8.322857142857144,0.0,2,Low-Engagement
CUST-BD-00679,152,13.0,59449.69,419910.37,4.6,2,19.035,0.0,0,Moderate-Spender
CUST-BD-00680,168,3.0,1124966.76,44600.66,3.7249999999999996,8,14.805,0.0,0,Moderate-Spender
CUST-BD-00681,9,10.0,1831356.47,13556.75,4.014285714285714,7,11.89,0.0,2,Low-Engagement
CUST-BD-00682,26,10.0,63335.89,30981.47,2.533333333333333,3,7.84,0.0,2,Low-Engagement
CUST-BD-00683,98,5.0,350115.07999999996,1154.27,4.1,7,9.391428571428571,0.0,2,Low-Engagement
CUST-BD-00684,56,4.0,4665559.43,366509.36,3.677777777777778,9,14.059999999999999,0.0,3,VIP-Platinum
CUST-BD-00685,39,14.0,1482080.26,14523.7,3.8625,8,8.9325,0.0,2,Low-Engagement
CUST-BD-00686,25,14.0,330000.60000000003,8307.31,3.557142857142857,7,5.964285714285714,0.14285714285714285,2,Low-Engagement
CUST-BD-00687,63,5.0,8443819.36,10812.19,4.14,10,13.213999999999999,0.0,3,VIP-Platinum
CUST-BD-00688,3,15.0,4793325.51,3607.19,3.5625,8,7.26,0.0,3,VIP-Platinum
CUST-BD-00689,2,8.0,1613597.63,67405.0,3.766666666666666,6,10.825000000000001,0.0,2,Low-Engagement
CUST-BD-00690,11,18.0,4143620.6799999997,59849.1,3.709090909090909,11,9.976363636363637,0.0,3,VIP-Platinum
CUST-BD-00691,45,3.0,2216505.36,100923.97,3.3,8,14.20875,0.0,2,Low-Engagement
CUST-BD-00692,66,3.0,97684.27,10822.04,4.733333333333333,3,8.473333333333333,0.0,2,Low-Engagement
CUST-BD-00693,3,10.0,1815524.2999999998,54358.14,3.3166666666666664,6,17.488333333333333,0.16666666666666666,2,Low-Engagement
CUST-BD-00694,41,19.0,3318489.09,9626.66,3.8333333333333335,6,10.26,0.0,3,VIP-Platinum
CUST-BD-00695,70,24.0,5404164.19,21725.57,3.028571428571429,7,8.811428571428571,0.2857142857142857,3,VIP-Platinum
CUST-BD-00696,114,2.0,309073.14999999997,9990.05,3.4,6,8.295,0.16666666666666666,0,Moderate-Spender
CUST-BD-00697,33,9.0,360311.95,2567.69,2.814285714285714,7,5.867142857142857,0.0,2,Low-Engagement
CUST-BD-00698,56,19.0,1951873.7200000002,383643.12,3.3875,8,16.045,0.0,2,Low-Engagement
CUST-BD-00699,84,6.0,1684099.0999999999,15868.03,4.085714285714286,7,8.337142857142856,0.0,2,Low-Engagement
CUST-BD-00700,34,13.0,412535.94,68633.0,3.6,7,9.581428571428571,0.14285714285714285,2,Low-Engagement
CUST-BD-00701,86,2.0,662996.61,11977.39,3.042857142857143,7,6.618571428571428,0.2857142857142857,2,Low-Engagement
CUST-BD-00702,155,24.0,202848.80000000002,8576.15,3.6,4,6.2425,0.25,0,Moderate-Spender
CUST-BD-00703,19,1.0,396278.26,20160.49,3.7142857142857144,7,9.704285714285716,0.0,2,Low-Engagement
CUST-BD-00704,15,12.0,752579.79,2849.92,3.2600000000000002,10,10.506,0.1,2,Low-Engagement
CUST-BD-00705,69,9.0,169949.86,28922.83,4.0,4,10.105,0.0,2,Low-Engagement
CUST-BD-00706,295,22.0,45357.079999999994,63934.81,4.55,2,8.685,0.0,0,Moderate-Spender
CUST-BD-00707,29,4.0,136105.99,10837.3,3.3666666666666667,3,10.540000000000001,0.3333333333333333,2,Low-Engagement
CUST-BD-00708,1,2.0,495294.72000000003,12382.92,3.755555555555555,9,16.485555555555557,0.2222222222222222,2,Low-Engagement
CUST-BD-00709,7,22.0,163745.8,1741593.48,3.6,4,23.1525,0.0,1,High-Value
CUST-BD-00710,104,21.0,118305.55,9872.16,3.825,4,10.005,0.0,0,Moderate-Spender
CUST-BD-00711,16,9.0,4198671.84,5889.4,3.2,8,6.34,0.125,3,VIP-Platinum
CUST-BD-00712,17,15.0,2181814.96,76892.4,4.133333333333333,6,11.149999999999999,0.0,2,Low-Engagement
CUST-BD-00713,17,18.0,411561.01,55183.82,3.4499999999999997,6,13.200000000000001,0.16666666666666666,2,Low-Engagement
CUST-BD-00714,30,19.0,2207139.35,17230.1,4.077777777777778,9,10.706666666666667,0.0,3,VIP-Platinum
CUST-BD-00715,44,22.0,2058038.76,13404.44,3.63,10,9.676,0.1,3,VIP-Platinum
CUST-BD-00716,7,16.0,7527045.18,10259.26,3.2,9,12.804444444444444,0.2222222222222222,3,VIP-Platinum
CUST-BD-00717,52,16.0,194266.39,25809.28,3.7,5,7.525999999999999,0.0,2,Low-Engagement
CUST-BD-00718,92,21.0,402100.33999999997,57728.5,3.25,6,13.313333333333333,0.16666666666666666,2,Low-Engagement
CUST-BD-00719,24,10.0,97362.4,68882.71,4.0,7,17.22714285714286,0.14285714285714285,2,Low-Engagement
CUST-BD-00720,141,21.0,5409969.8,184491.66,3.6571428571428575,7,16.974285714285713,0.0,3,VIP-Platinum
CUST-BD-00721,18,24.0,3128054.5300000003,19796.01,3.7,11,9.210909090909091,0.0,3,VIP-Platinum
CUST-BD-00722,16,15.0,4894817.9,47375.8,3.0,4,10.11,0.25,3,VIP-Platinum
CUST-BD-00723,135,22.0,3868450.88,103184.2,3.8333333333333335,6,14.299999999999999,0.0,0,Moderate-Spender
CUST-BD-00724,65,5.0,1171795.3699999999,1864668.46,3.5,5,25.36,0.2,1,High-Value
CUST-BD-00725,83,6.0,776801.23,14324.64,3.2111111111111112,9,8.792222222222223,0.0,2,Low-Engagement
CUST-BD-00726,116,3.0,1837746.31,12613.29,3.657142857142857,7,5.877142857142857,0.0,0,Moderate-Spender
CUST-BD-00727,7,24.0,145083.04,412004.09,4.2,3,18.166666666666668,0.0,2,Low-Engagement
CUST-BD-00728,1,2.0,197465.81,68549.9,4.15,2,16.619999999999997,0.0,2,Low-Engagement
CUST-BD-00729,75,6.0,1229600.74,21763.56,4.32,5,8.754000000000001,0.0,2,Low-Engagement
CUST-BD-00730,29,13.0,563585.3099999999,65373.66,3.914285714285714,7,12.117142857142856,0.0,2,Low-Engagement
CUST-BD-00731,13,21.0,976042.87,130735.79,3.7636363636363637,11,16.14363636363636,0.0,2,Low-Engagement
CUST-BD-00732,110,17.0,3616311.6999999997,24431.22,3.6666666666666665,6,12.74,0.0,0,Moderate-Spender
CUST-BD-00733,82,3.0,270477.41,22600.03,4.2125,8,10.855,0.0,2,Low-Engagement
CUST-BD-00734,18,20.0,2800992.1,18225.55,3.7285714285714286,7,12.934285714285712,0.0,3,VIP-Platinum
CUST-BD-00735,112,9.0,1886254.0699999998,15636.29,3.766666666666667,6,7.628333333333333,0.0,0,Moderate-Spender
CUST-BD-00736,104,2.0,3905851.26,129345.72,3.411111111111111,9,15.76,0.0,3,VIP-Platinum
CUST-BD-00737,177,18.0,323088.63,13032.22,3.4200000000000004,5,15.908000000000001,0.2,0,Moderate-Spender
CUST-BD-00738,45,19.0,1052786.46,452785.63,3.6999999999999997,6,13.588333333333333,0.0,2,Low-Engagement
CUST-BD-00739,14,4.0,2759861.3200000003,64528.27,3.611111111111111,9,14.299999999999999,0.1111111111111111,3,VIP-Platinum
CUST-BD-00740,51,2.0,1480395.55,2397.06,3.1,6,7.526666666666666,0.16666666666666666,2,Low-Engagement
CUST-BD-00741,79,24.0,151928.69999999998,224298.64,3.38,5,18.634,0.2,2,Low-Engagement
CUST-BD-00742,97,2.0,2176165.65,18904.82,4.266666666666667,3,8.146666666666667,0.0,0,Moderate-Spender
CUST-BD-00743,83,10.0,604480.1,127040.59,3.3714285714285714,7,15.502857142857142,0.14285714285714285,2,Low-Engagement
CUST-BD-00744,16,16.0,25384.18,2643.01,3.075,4,12.635,0.0,2,Low-Engagement
CUST-BD-00745,18,8.0,174041.96,61101.24,3.75,6,14.491666666666667,0.16666666666666666,2,Low-Engagement
CUST-BD-00746,41,16.0,2662060.32,39244.03,3.733333333333333,3,17.026666666666667,0.3333333333333333,2,Low-Engagement
CUST-BD-00747,37,1.0,3249446.9,44669.95,2.775,4,17.17,0.25,2,Low-Engagement
CUST-BD-00748,62,16.0,94582.12,1365752.36,2.725,8,20.94625,0.125,1,High-Value
CUST-BD-00749,36,13.0,443006.1,258692.29,3.5,3,11.673333333333334,0.0,2,Low-Engagement
CUST-BD-00750,25,23.0,531267.9199999999,17347.27,3.7625,8,10.591249999999999,0.0,2,Low-Engagement
CUST-BD-00751,1,22.0,128991.21,47970.46,3.88,5,14.782,0.0,2,Low-Engagement
CUST-BD-00752,43,2.0,209500.24000000002,76172.56,3.88,10,7.753,0.0,2,Low-Engagement
CUST-BD-00753,1,23.0,1799557.05,35650.31,3.7857142857142856,7,16.242857142857144,0.0,2,Low-Engagement
CUST-BD-00754,82,16.0,3707135.75,26704.29,3.983333333333333,6,12.573333333333332,0.0,3,VIP-Platinum
CUST-BD-00755,56,14.0,3681806.41,18060.73,3.8285714285714287,7,8.370000000000001,0.0,3,VIP-Platinum
CUST-BD-00756,56,16.0,119497.56,275652.54,3.9000000000000004,2,23.205,0.0,2,Low-Engagement
CUST-BD-00757,5,3.0,3765802.4499999997,72433.22,3.7,4,11.315,0.0,2,Low-Engagement
CUST-BD-00758,93,5.0,100654.93,4130.56,3.783333333333333,6,15.969999999999999,0.0,2,Low-Engagement
CUST-BD-00759,145,5.0,416047.68,237441.5,3.6,5,20.628,0.0,0,Moderate-Spender
CUST-BD-00760,36,8.0,6060707.7299999995,23234.25,3.6875,8,11.565,0.0,3,VIP-Platinum
CUST-BD-00761,47,18.0,227275.13,51535.01,4.14,5,14.11,0.0,2,Low-Engagement
CUST-BD-00762,27,12.0,25444.39,65248.74,3.6833333333333336,6,12.183333333333332,0.0,2,Low-Engagement
CUST-BD-00763,9,6.0,1551107.03,9662.6,3.5999999999999996,13,9.316153846153846,0.0,3,VIP-Platinum
CUST-BD-00764,194,19.0,3893251.11,157057.4,3.6666666666666665,3,13.18,0.0,0,Moderate-Spender
CUST-BD-00765,33,12.0,634698.88,59499.41,4.116666666666666,6,10.47,0.0,2,Low-Engagement
CUST-BD-00766,73,16.0,4007945.6300000004,18504.3,3.483333333333333,6,6.238333333333333,0.16666666666666666,3,VIP-Platinum
CUST-BD-00767,30,11.0,2249978.66,1946270.29,3.483333333333333,6,26.043333333333333,0.0,1,High-Value
CUST-BD-00768,21,16.0,3185261.19,33707.91,3.4875,8,10.61625,0.125,3,VIP-Platinum
CUST-BD-00769,26,15.0,2200093.09,230733.46,4.09,10,12.656,0.0,3,VIP-Platinum
CUST-BD-00770,40,9.0,1764088.48,286895.23,3.525,4,13.6175,0.0,2,Low-Engagement
CUST-BD-00771,6,16.0,511339.3,489127.78,3.6285714285714286,7,19.638571428571428,0.0,2,Low-Engagement
CUST-BD-00772,97,14.0,282319.64,35274.54,3.2,5,11.608,0.2,0,Moderate-Spender
CUST-BD-00773,137,3.0,462896.54000000004,31565.97,3.233333333333333,3,15.270000000000001,0.0,0,Moderate-Spender
CUST-BD-00774,163,14.0,110686.62,6484.05,3.3499999999999996,2,9.805,0.0,0,Moderate-Spender
CUST-BD-00775,87,11.0,998085.1499999999,143502.71,3.2285714285714286,7,20.285714285714285,0.14285714285714285,2,Low-Engagement
CUST-BD-00776,114,14.0,2453800.82,211913.96,3.6999999999999997,6,21.805000000000003,0.0,0,Moderate-Spender
CUST-BD-00777,41,18.0,3990909.84,23020.45,4.2,3,15.170000000000002,0.0,2,Low-Engagement
CUST-BD-00778,11,1.0,1206821.06,301676.48,3.65,6,19.041666666666668,0.0,2,Low-Engagement
CUST-BD-00779,225,14.0,103726.55,344215.84,3.15,6,12.058333333333332,0.16666666666666666,0,Moderate-Spender
CUST-BD-00780,14,3.0,1098134.58,18354.83,4.075,8,10.47625,0.0,2,Low-Engagement
CUST-BD-00781,19,12.0,2422651.5400000005,78198.11,4.0375,8,9.5,0.0,2,Low-Engagement
CUST-BD-00782,154,5.0,2180565.4699999997,7073.94,3.4799999999999995,5,7.938,0.0,0,Moderate-Spender
CUST-BD-00783,192,21.0,28326.71,71921.71,3.55,2,15.135000000000002,0.0,0,Moderate-Spender
CUST-BD-00784,9,11.0,425821.31,51913.37,3.857142857142857,7,8.45,0.0,2,Low-Engagement
CUST-BD-00785,9,4.0,407376.78,14023.43,3.4799999999999995,5,9.59,0.0,2,Low-Engagement
CUST-BD-00786,158,6.0,3561907.91,15797.35,3.7,7,8.502857142857144,0.0,0,Moderate-Spender
CUST-BD-00787,20,18.0,601299.81,52939.99,4.0625,8,11.01625,0.0,2,Low-Engagement
CUST-BD-00788,75,10.0,2520977.2199999997,74638.68,3.822222222222222,9,13.126666666666667,0.1111111111111111,3,VIP-Platinum
CUST-BD-00789,87,4.0,4254067.13,369452.7,3.788888888888889,9,18.082222222222224,0.1111111111111111,3,VIP-Platinum
CUST-BD-00790,42,14.0,600864.46,106404.88,4.075,8,16.810000000000002,0.0,2,Low-Engagement
CUST-BD-00791,78,22.0,784334.3,138357.95,3.75,6,20.258333333333333,0.0,2,Low-Engagement
CUST-BD-00792,166,4.0,21752.49,31115.21,4.4,1,20.93,0.0,0,Moderate-Spender
CUST-BD-00793,26,5.0,7074399.21,13741.41,3.1799999999999997,5,8.542,0.4,3,VIP-Platinum
CUST-BD-00794,121,19.0,2627742.61,1108836.61,3.3,8,26.2675,0.125,1,High-Value
CUST-BD-00795,74,24.0,115699.18,73116.22,3.857142857142857,7,12.225714285714286,0.0,2,Low-Engagement
CUST-BD-00796,14,22.0,3061439.11,14264.53,3.1375,8,6.39875,0.125,3,VIP-Platinum
CUST-BD-00797,52,4.0,5032571.9,146423.3,3.35,10,16.264000000000003,0.2,3,VIP-Platinum
CUST-BD-00798,120,18.0,574790.67,393023.16,3.65,6,12.618333333333332,0.0,0,Moderate-Spender
CUST-BD-00799,153,22.0,234176.33000000002,255625.59,3.5666666666666664,6,15.976666666666667,0.0,0,Moderate-Spender
CUST-BD-00800,1,16.0,659827.97,69974.16,3.8000000000000003,6,13.271666666666667,0.0,2,Low-Engagement
CUST-BD-00801,34,22.0,548309.64,228366.39,3.8666666666666667,6,17.831666666666667,0.0,2,Low-Engagement
CUST-BD-00802,50,12.0,3512882.12,466380.64,3.9714285714285715,7,17.494285714285716,0.0,3,VIP-Platinum
CUST-BD-00803,23,16.0,2301776.93,26300.87,3.4818181818181815,11,13.802727272727271,0.0,3,VIP-Platinum
CUST-BD-00804,15,13.0,166822.12,7765.85,3.5285714285714285,7,9.295714285714284,0.0,2,Low-Engagement
CUST-BD-00805,14,8.0,14711159.54,18553.3,3.6999999999999997,12,14.734166666666667,0.08333333333333333,3,VIP-Platinum
CUST-BD-00806,54,20.0,475552.35000000003,355148.35,3.95,8,15.83125,0.0,2,Low-Engagement
CUST-BD-00807,33,16.0,2164887.93,347486.27,3.372727272727273,11,11.818181818181818,0.09090909090909091,3,VIP-Platinum
CUST-BD-00808,19,18.0,820715.03,47970.67,3.85,8,13.175,0.0,2,Low-Engagement
CUST-BD-00809,13,15.0,2327751.23,890533.78,4.1,10,20.146,0.0,1,High-Value
CUST-BD-00810,42,23.0,510467.26999999996,271165.82,4.171428571428572,7,15.868571428571428,0.0,2,Low-Engagement
CUST-BD-00811,22,17.0,919960.02,43313.77,3.75,4,14.56,0.0,2,Low-Engagement
CUST-BD-00812,10,11.0,5979988.15,57354.14,3.5500000000000003,6,8.195,0.0,3,VIP-Platinum
CUST-BD-00813,97,21.0,8491.05,414299.04,3.9,2,25.71,0.0,1,High-Value
CUST-BD-00814,32,8.0,4064911.3,34588.85,3.5142857142857147,7,9.875714285714285,0.14285714285714285,3,VIP-Platinum
CUST-BD-00815,61,18.0,232627.33,18012.99,3.744444444444445,9,12.783333333333333,0.0,2,Low-Engagement
CUST-BD-00816,15,1.0,126403.41,281641.92,3.9,6,18.73,0.16666666666666666,2,Low-Engagement
CUST-BD-00817,28,16.0,3052050.67,37321.06,3.675,8,13.4625,0.125,3,VIP-Platinum
CUST-BD-00818,148,14.0,148705.06,4165.92,3.7,5,4.582,0.2,0,Moderate-Spender
CUST-BD-00819,137,10.0,2055132.2300000002,24985.61,3.533333333333333,6,13.438333333333333,0.0,0,Moderate-Spender
CUST-BD-00820,29,11.0,78364.3,17039.55,3.266666666666667,9,6.577777777777778,0.2222222222222222,2,Low-Engagement
CUST-BD-00821,205,21.0,60803.130000000005,144382.62,2.3,2,20.98,0.5,0,Moderate-Spender
CUST-BD-00822,36,17.0,149577.03,39002.0,3.125,4,12.912500000000001,0.25,2,Low-Engagement
CUST-BD-00823,7,19.0,632289.29,14363.3,3.391666666666667,12,10.168333333333335,0.08333333333333333,3,VIP-Platinum
CUST-BD-00824,32,20.0,8848298.54,75601.4,3.942857142857143,7,16.592857142857145,0.0,3,VIP-Platinum
CUST-BD-00825,26,8.0,248851.47000000003,561166.45,3.925,4,29.535,0.0,1,High-Value
CUST-BD-00826,16,21.0,900680.3899999999,7054.41,3.72,5,7.87,0.0,2,Low-Engagement
CUST-BD-00827,29,13.0,1428588.02,5872.49,3.5,13,11.896153846153847,0.15384615384615385,3,VIP-Platinum
CUST-BD-00828,94,14.0,1024591.1799999999,258871.87,3.733333333333333,6,14.299999999999999,0.0,2,Low-Engagement
CUST-BD-00829,18,18.0,148075.28,65276.89,2.75,2,12.22,0.5,2,Low-Engagement
CUST-BD-00830,31,11.0,1779975.37,13872.91,3.966666666666667,9,13.842222222222222,0.0,2,Low-Engagement
CUST-BD-00831,81,24.0,774214.82,13761.77,3.2222222222222223,9,9.844444444444445,0.1111111111111111,2,Low-Engagement
CUST-BD-00832,117,17.0,944527.74,56495.2,3.9749999999999996,4,16.0925,0.0,0,Moderate-Spender
CUST-BD-00833,17,13.0,3328638.71,33050.01,3.7,10,10.001999999999999,0.0,3,VIP-Platinum
CUST-BD-00834,16,14.0,1108350.18,585395.55,3.957142857142857,7,25.717142857142857,0.14285714285714285,1,High-Value
CUST-BD-00835,9,22.0,185074.42,7013.31,3.5,6,7.785,0.3333333333333333,2,Low-Engagement
CUST-BD-00836,59,10.0,411590.04,1055399.21,4.2,7,24.391428571428573,0.0,1,High-Value
